"ENTIDAD","DISTRITO","NOMBRE.CANDIDATO","AP.CEN.EFE","AP.CEN.ESP","AP.OT.EFE","AP.OT.ESP","AP.CAN.EFE","AP.CAN.ESP","AP.MIL.ESP","AP.SIM.ESP","AP.MIL.EFE","AP.SIM.EFE","REND.FINC","TRANS.NOFED","OTROS","FIN.PUB.INDEP","TOTAL","PARTY","NO.REPORT"
"MEXICO","14","ALMA BERENICE HERNANDEZ ESCOBAR",323212.27,427346.6,NA,NA,0,11779.58,0,59505.31,NA,0,NA,NA,NA,NA,821843.76,"PRI.PVEM",NA
"MEXICO","15","MARIO ENRIQUE DEL TORO",121606.13,674550.1,NA,NA,0,11779.58,0,47925.76,NA,0,NA,NA,NA,NA,855861.57,"PRI.PVEM",NA
"MEXICO","16","MARIA ISABEL MAYA PINEDA",323212.27,387737.52,NA,NA,0,11194.58,0,26921.54,NA,0,NA,NA,NA,NA,749065.91,"PRI.PVEM",NA
"MEXICO","17","LUIS FELIPE VAZQUEZ GUERRERO",324026.67,387737.52,NA,NA,0,11194.58,0,26921.54,NA,0,NA,NA,NA,NA,749880.31,"PRI.PVEM",NA
"MEXICO","18","ALFREDO DEL MAZO MAZA",323212.27,654776.94,NA,NA,0,0,0,29537.37,NA,0,NA,NA,NA,NA,1007526.58,"PRI.PVEM",NA
"MEXICO","19","PABLO BASAÑEZ GARCIA",323212.27,436144,NA,NA,0,11779.58,0,37066.2,NA,0,NA,NA,NA,NA,808202.05,"PRI.PVEM",NA
"MEXICO","20","ANA LUISA PEREZ RAMIREZ",323212.27,297481.93,NA,NA,0,12272.58,0,22571.62,NA,0,NA,NA,NA,NA,655538.4,"PRI.PVEM",NA
"MEXICO","21","DAPHNE ROXANA ALEXANDRA MENDIETA CARR",323212.27,426095.27,NA,NA,0,12272.58,0,16375.02,NA,0,NA,NA,NA,NA,777955.14,"PRI.PVEM",NA
"MEXICO","22","ENRIQUE FRANCESCO JACOB GARCIA",323212.27,444139.96,NA,NA,0,12697.58,0,29591.17,NA,0,NA,NA,NA,NA,809640.98,"PRI.PVEM",NA
"MEXICO","23","JOSE IGNACIO PICHARDO LECHUGA",323212.27,481476.06,NA,NA,0,34516.42,0,26801.2,NA,0,NA,NA,NA,NA,866005.95,"PRI.PVEM",NA
"MEXICO","24","DAVID RICARDO SANCHEZ GUEVARA",323212.27,456222.64,NA,NA,0,12272.58,0,29576.59,NA,0,NA,NA,NA,NA,821284.08,"PRI.PVEM",NA
"MEXICO","25","TELESFORO GARCIA CARREON",323212.42,373569.51,NA,NA,0,12272.58,0,42025.35,NA,0,NA,NA,NA,NA,751079.86,"PRI.PVEM",NA
"MEXICO","26","LAURA MITZI BARRIENTOS CANO",323212.27,607585.28,NA,NA,0,12272.58,0,35854.11,NA,0,NA,NA,NA,NA,978924.24,"PRI.PVEM",NA
"MEXICO","27","CAROLINA MONROY DEL MAZO",323212.27,426065.93,NA,NA,0,13382.98,0,39099.12,NA,0,NA,NA,NA,NA,801760.3,"PRI.PVEM",NA
"MEXICO","28","ROCIO DIAZ MONTOYA",323212.27,308629.81,NA,NA,0,12272.58,0,0,NA,0,NA,NA,NA,NA,644114.66,"PRI.PVEM",NA
"MEXICO","29","HECTOR PEDROZA JIMENEZ",148748.82,333647.39,NA,NA,0,12272.58,0,13136.6,NA,0,NA,NA,NA,NA,507805.39,"PRI.PVEM",NA
"MEXICO","30","SILVIA LARA CALDERON",121606.13,532495.1,NA,NA,0,12272.58,0,17487.3,NA,0,NA,NA,NA,NA,683861.11,"PRI.PVEM",NA
"MEXICO","31","YUNUEM WANDIQUE SERRATOS",121606.13,317966.82,NA,NA,0,12272.66,0,50672.85,NA,0,NA,NA,NA,NA,502518.46,"PRI.PVEM",NA
"MEXICO","32","ALMA LILIA LUNA MUNGUIA",323212.27,505005.22,NA,NA,0,12272.58,0,27555.04,NA,0,NA,NA,NA,NA,868045.11,"PRI.PVEM",NA
"MEXICO","33","SUSANA OSORNO BELMONT",323212.27,413927.76,NA,NA,0,12272.58,0,31194.83,NA,0,NA,NA,NA,NA,780607.44,"PRI.PVEM",NA
"MEXICO","34","MARTHA HILDA GONZALEZ CALDERON",323212.27,604300.4,NA,NA,0,0,0,13234.8,NA,0,NA,NA,NA,NA,940747.47,"PRI.PVEM",NA
"MEXICO","35","LEYDI FABIOLA LEYVA GARCIA",323212.27,171889.26,NA,NA,0,12272.58,0,32340.97,NA,0,NA,NA,NA,NA,539715.08,"PRI.PVEM",NA
"MEXICO","36","IVETH BERNAL CASIQUE",323212.27,171973.26,NA,NA,0,8417.15,0,29784.38,NA,0,NA,NA,NA,NA,533387.06,"PRI.PVEM",NA
"MEXICO","37","GABRIEL CASILLAS ZANATTA",323212.27,509132.45,NA,NA,0,12272.58,0,0,NA,0,NA,NA,NA,NA,844617.3,"PRI.PVEM",NA
"MEXICO","38","MARIA DE LOURDES APARICIO ESPINOSA",323212.27,391327.4,NA,NA,0,12272.58,0,17612.8,NA,0,NA,NA,NA,NA,744425.05,"PRI.PVEM",NA
"MEXICO","39","ANDRES AGUIRRE ROMERO",323212.27,384593.29,NA,NA,0,12272.58,0,8212.8,NA,0,NA,NA,NA,NA,728290.94,"PRI.PVEM",NA
"MEXICO","40","OLGA MARIA ESQUIVEL HERNANDEZ",323212.27,456894.87,NA,NA,0,12272.58,0,29880.29,NA,0,NA,NA,NA,NA,822260.01,"PRI.PVEM",NA
"MICHOACAN","1","SALOMON FERNANDO ROSALES REYES",323212.27,171135.93,NA,NA,0,5000,0,0,NA,0,NA,NA,NA,NA,499348.2,"PRI.PVEM",NA
"MICHOACAN","2","KARINA PANTOJA PEREZ",323212.27,172079.93,NA,NA,0,13413,0,0,NA,0,NA,NA,NA,NA,508705.2,"PRI.PVEM",NA
"MICHOACAN","3","JUAN ANTONIO IXTLAHUAC ORIHUELA",323212.27,305873.81,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,629086.08,"PRI.PVEM",NA
"MICHOACAN","4","ALFREDO ANAYA OROZCO",323212.27,177587.93,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,500800.2,"PRI.PVEM",NA
"MICHOACAN","5","ROSA ALICIA ALVAREZ PIÑONES",121606.13,229217.81,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,350823.94,"PRI.PVEM",NA
"MICHOACAN","6","ALFREDO FEDERICO MUÑOZ RUIZ",323212.27,170651.93,NA,NA,0,5564.76,0,0,NA,0,NA,NA,NA,NA,499428.96,"PRI.PVEM",NA
"MICHOACAN","7","ROSA MARIA MOLINA ROJAS",323212.27,171275.93,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,494488.2,"PRI.PVEM",NA
"MICHOACAN","8","MARCO POLO AGUIRRE CHAVEZ",323212.27,321567.54,NA,NA,0,10052,0,41031.6,NA,0,NA,NA,NA,NA,695863.41,"PRI.PVEM",NA
"MICHOACAN","9","SELENE GOMEZ BARRAGAN",121606.13,171335.93,NA,NA,10000,31982.2,0,19280.8,NA,0,NA,NA,NA,NA,354205.06,"PRI.PVEM",NA
"MICHOACAN","10","DANIELA DE LOS SANTOS TORRES",121606.13,402117.59,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,523723.72,"PRI.PVEM",NA
"MICHOACAN","11","SAMANTA FLORES ADAME",323212.27,186535.93,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,509748.2,"PRI.PVEM",NA
"MICHOACAN","12","OMAR NOE BERNARDINO VARGAS",121606.13,328660.87,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,450267,"PRI.PVEM",NA
"NUEVO LEON","1","SILVIA GABRIELA VILLARREAL DE LA GARZA",449212.27,413511.89,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,862724.16,"PRI.PVEM",NA
"NUEVO LEON","2","JUAN MANUEL CAVAZOS BALDERAS",449212.27,390113.96,NA,NA,0,79540.5,0,0,NA,0,NA,NA,NA,NA,918866.73,"PRI.PVEM",NA
"NUEVO LEON","3","JUANA AURORA CAVAZOS CAVAZOS",449212.27,397034.55,NA,NA,0,42857.14,0,0,NA,0,NA,NA,NA,NA,889103.96,"PRI.PVEM",NA
"NUEVO LEON","4","LAURA ARELI FLORES CAVAZOS",247606.13,479669.41,NA,NA,0,0,0,36320,NA,0,NA,NA,NA,NA,763595.54,"PRI.PVEM",NA
"NUEVO LEON","5","FEDERICO EUGENIO VARGAS RODRIGUEZ",449212.27,338571.85,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,787784.12,"PRI.PVEM",NA
"NUEVO LEON","6","PATRICIA AGUIRRE GONZALEZ",466222.27,427139.21,NA,NA,0,8513.28,0,33322,NA,0,NA,NA,NA,NA,935196.76,"PRI.PVEM",NA
"NUEVO LEON","7","PABLO ELIZONDO GARCIA",449212.27,494058.54,NA,NA,0,39999.76,0,21442.5,NA,0,NA,NA,NA,NA,1004713.07,"PRI.PVEM",NA
"NUEVO LEON","8","DANIEL TORRES CANTU",449212.27,426302.55,NA,NA,0,0,0,25789.12,NA,0,NA,NA,NA,NA,901303.94,"PRI.PVEM",NA
"NUEVO LEON","9","RAMON VILLAGOMEZ GUERRERO",449212.27,393594.54,NA,NA,0,0,0,34543.5,NA,0,NA,NA,NA,NA,877350.31,"PRI.PVEM",NA
"NUEVO LEON","10","ZULMA ESPINOSA MATA",247606.13,723112.38,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,970718.51,"PRI.PVEM",NA
"NUEVO LEON","11","MA DE JESUS AGUIRRE MALDONADO",449212.27,190702.54,NA,NA,0,0,0,24360,NA,0,NA,NA,NA,NA,664274.81,"PRI.PVEM",NA
"NUEVO LEON","12","EDGAR ROMO GARCIA",449212.27,341522.55,NA,NA,0,32314.07,0,44299.54,NA,0,NA,NA,NA,NA,867348.43,"PRI.PVEM",NA
"PUEBLA","1","CARLOS BARRAGAN AMADOR",323212.27,161504.04,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,484716.31,"PRI.PVEM",NA
"PUEBLA","2","JOSE LORENZO RIVERA SOSA",323212.27,292161.64,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,615373.91,"PRI.PVEM",NA
"PUEBLA","3","NANCY DE LA SIERRA ARAMBURO",323212.27,173972.04,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,497184.31,"PRI.PVEM",NA
"PUEBLA","4","JOSE OSCAR AGUILAR GONZALEZ",323212.27,160637.64,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,483849.91,"PRI.PVEM",NA
"PUEBLA","5","MARIA ANGELICA SALAZAR MARTINEZ",323212.27,371145.87,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,694358.14,"PRI.PVEM",NA
"PUEBLA","6","XITLALIC CEJA GARCIA",323212.27,426361.54,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,749573.81,"PRI.PVEM",NA
"PUEBLA","7","ALEJANDRO ARMENTA MIER",323212.27,293277.51,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,616489.78,"PRI.PVEM",NA
"PUEBLA","8","ARELY AVILA REYES",323212.27,192501.64,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,515713.91,"PRI.PVEM",NA
"PUEBLA","9","JUANA IRAIS MALDONADO INFANTE",173601.91,352145.82,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,525747.73,"PRI.PVEM",NA
"PUEBLA","10","MATILDE ROLDAN CASTILLO",323212.27,259569.87,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,582782.14,"PRI.PVEM",NA
"PUEBLA","11","ELVIA GRACIELA PALOMARES RAMIREZ",121606.13,707372.48,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,828978.61,"PRI.PVEM",NA
"PUEBLA","12","VICTOR MANUEL GIORGANA JIMENEZ",121606.13,517099.01,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,638705.14,"PRI.PVEM",NA
"PUEBLA","13","JUAN MANUEL CELIS AGUIRRE",144971.33,349867.2,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,494838.53,"PRI.PVEM",NA
"PUEBLA","14","CHARBEL JORGE ESTEFAN CHIDIAC",323212.27,253008.56,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,576220.83,"PRI.PVEM",NA
"PUEBLA","15","GERALDINE GONZALEZ CERVANTES",130877.34,293192.2,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,424069.54,"PRI.PVEM",NA
"PUEBLA","16","EDITH VILLA TRUJILLO",323212.27,159512.64,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,482724.91,"PRI.PVEM",NA
"QUERETARO","1","JOSE HUGO CABRERA RUIZ",323212.27,257863.2,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,581075.47,"PRI.PVEM",NA
"QUERETARO","2","TANIA PAOLA RUIZ CASTRO",247606.1,281198.96,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,528805.06,"PRI.PVEM",NA
"QUERETARO","3","PAUL OSPITAL CARRERA",323212.27,204049.2,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,527261.47,"PRI.PVEM",NA
"QUERETARO","4","ISABEL LLAMAS MACIAS",323212.27,204229.2,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,527441.47,"PRI.PVEM",NA
"QUINTANA ROO","1","JOSE LUIS TOLEDO MEDINA",323212.27,577923.83,NA,NA,0,71443.3,0,64300.02,NA,0,NA,NA,NA,NA,1036879.42,"PRI.PVEM",NA
"QUINTANA ROO","2","ARLET MOLGORA GLOVER",323212.27,422466.82,NA,NA,0,8000,0,233962.97,NA,0,NA,NA,NA,NA,987642.06,"PRI.PVEM",NA
"QUINTANA ROO","3","REMBERTO ESTRADA BARBA",121606.13,554536.92,NA,NA,0,57654.84,0,865.85,NA,0,NA,NA,NA,NA,734663.74,"PRI.PVEM",NA
"SAN LUIS POTOSI","1","RUTH NOEMI TISCAREÑO AGOITIA",323212.27,231304.66,NA,NA,0,0,0,12373,NA,0,NA,NA,NA,NA,566889.93,"PRI.PVEM",NA
"SAN LUIS POTOSI","2","PAULINA CASTELO CAMPOS",323212.27,236349.05,NA,NA,500,17600,0,30000,NA,0,NA,NA,NA,NA,607661.32,"PRI.PVEM",NA
"SAN LUIS POTOSI","3","FABIOLA GUERRERO AGUILAR",323212.27,338841.84,NA,NA,0,0,0,76560,NA,0,NA,NA,NA,NA,738614.11,"PRI.PVEM",NA
"SAN LUIS POTOSI","4","CANDIDO OCHOA ROJAS",121606.13,435679.48,NA,NA,0,26745.41,0,26400,NA,0,NA,NA,NA,NA,610431.02,"PRI.PVEM",NA
"SAN LUIS POTOSI","5","MARIANELA VILLANUEVA PONCE",121606.13,407090.36,NA,NA,0,24000,0,39755,NA,0,NA,NA,NA,NA,592451.49,"PRI.PVEM",NA
"SAN LUIS POTOSI","6","YVETT SALAZAR TORRES",121606.13,568738.97,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,690345.1,"PRI.PVEM",NA
"SAN LUIS POTOSI","7","CHRISTIAN JOAQUIN SANCHEZ SANCHEZ",323212.27,215391.45,NA,NA,0,34007.5,0,0,NA,0,NA,NA,NA,NA,572611.22,"PRI.PVEM",NA
"SINALOA","1","GLORIA HIMELDA FELIX NIEBLA",449212.27,242488.32,NA,NA,0,42536.17,0,11242,NA,0,NA,NA,NA,NA,745478.76,"PRI.PVEM",NA
"SINALOA","2","BERNARDINO ANTELO ESPER",449212.27,365922.71,NA,NA,0,0,0,37428.8,NA,0,NA,NA,NA,NA,852563.78,"PRI.PVEM",NA
"SINALOA","3","EVELIO PLATA INZUNZA",449212.27,339222.79,NA,NA,0,0,0,67529.8,NA,0,NA,NA,NA,NA,855964.86,"PRI.PVEM",NA
"SINALOA","4","DIANA ARMENTA ARMENTA",449212.27,274826.8,NA,NA,0,0,0,56966.16,NA,0,NA,NA,NA,NA,781005.23,"PRI.PVEM",NA
"SINALOA","5","RICARDO HERNANDEZ GUERRERO",449212.27,431253.26,NA,NA,0,36192,0,43285.08,NA,0,NA,NA,NA,NA,959942.61,"PRI.PVEM",NA
"SINALOA","6","GERMAN ESCOBAR MANJARREZ",449212.27,250326.1,NA,NA,0,31482.1,0,24439.72,NA,0,NA,NA,NA,NA,755460.19,"PRI.PVEM",NA
"SINALOA","7","ROSA ELENA MILLAN BUENO",449212.27,462365.41,NA,NA,0,39146.84,0,18736.67,NA,0,NA,NA,NA,NA,969461.19,"PRI.PVEM",NA
"SINALOA","8","QUIRINO ORDAZ COPPEL",247606.13,627734.13,NA,NA,0,0,0,71402.22,NA,0,NA,NA,NA,NA,946742.48,"PRI.PVEM",NA
"SONORA","1","DELIA MURRIETA LOPEZ",323212.27,207703.68,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,530915.95,"PRI.PVEM",NA
"SONORA","2","GUADALUPE ADELA GRACIA BENITEZ",474212.27,150970.36,NA,NA,0,19999.99,0,0,NA,0,NA,NA,NA,NA,645182.62,"PRI.PVEM",NA
"SONORA","3","GUSTAVO ADOLFO CLAUSEN IBERRI",121606.13,344802.88,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,466409.01,"PRI.PVEM",NA
"SONORA","4","SUSANA CORELLA PLATT",323212.27,145543.36,NA,NA,0,0,0,24000,NA,0,NA,NA,NA,NA,492755.63,"PRI.PVEM",NA
"SONORA","5","HECTOR ULISES CRISTOPULOS RIOS",428212.27,390308.94,NA,NA,0,0,0,51052,NA,0,NA,NA,NA,NA,869573.21,"PRI.PVEM",NA
"SONORA","6","ABEL MURRIETA GUTIERREZ",392212.27,183615.36,NA,NA,0,0,0,47809.6,NA,0,NA,NA,NA,NA,623637.23,"PRI.PVEM",NA
"SONORA","7","PROSPERO MANUEL IBARRA OTERO",323212.27,332627.25,NA,NA,0,21396.2,0,18837.8,NA,0,NA,NA,NA,NA,696073.52,"PRI.PVEM",NA
"VERACRUZ","1","SOFIA DEL SAGRARIO DE LEON MAZA",323212.27,238199.18,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,561411.45,"PRI.PVEM",NA
"VERACRUZ","2","MARIA DEL CARMEN PINETE VARGAS",323212.27,173078.96,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,496291.23,"PRI.PVEM",NA
"VERACRUZ","3","ALBERTO SILVA RAMOS",323212.27,190426.21,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,513638.48,"PRI.PVEM",NA
"VERACRUZ","4","LUZ CAROLINA GUDIÑO CORRO",206606.13,631460.4,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,838066.53,"PRI.PVEM",NA
"VERACRUZ","5","VICTOR MANUEL SALAS LIMA",323212.27,343969.64,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,667181.91,"PRI.PVEM",NA
"VERACRUZ","6","HEIDI SALAZAR ESPINOSA",323212.27,219057.95,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,542270.22,"PRI.PVEM",NA
"VERACRUZ","7","EDGAR SPINOSO CARRERA",121606.13,466567.67,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,588173.8,"PRI.PVEM",NA
"VERACRUZ","8","ADOLFO MOTA HERNANDEZ",323212.27,291794.49,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,615006.76,"PRI.PVEM",NA
"VERACRUZ","9","NOEMI ZOILA GUZMAN LAGUNES",323212.27,216359.42,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,539571.69,"PRI.PVEM",NA
"VERACRUZ","10","ELIZABETH MORALES GARCIA",323212.27,427521.37,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,750733.64,"PRI.PVEM",NA
"VERACRUZ","11","LEANDRO RAFAEL GARCIA BRINGAS",323212.27,485482.03,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,808694.3,"PRI.PVEM",NA
"VERACRUZ","12","ANILU INGRAM VALLINES",323212.27,493526.84,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,816739.11,"PRI.PVEM",NA
"VERACRUZ","13","MIGUEL ANGEL SEDAS CASTRO",121606.13,306429.92,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,428036.05,"PRI.PVEM",NA
"VERACRUZ","14","JOSE LUIS SAENZ SOTO",323212.27,235217.38,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,558429.65,"PRI.PVEM",NA
"VERACRUZ","15","FIDEL KURI GRAJALES",323212.27,413926.72,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,737138.99,"PRI.PVEM",NA
"VERACRUZ","16","MARCO ANTONIO AGUILAR YUNES",323212.27,370819.15,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,694031.42,"PRI.PVEM",NA
"VERACRUZ","17","ANTONIO TAREK ABDALA SAAD",323212.27,417801.93,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,741014.2,"PRI.PVEM",NA
"VERACRUZ","18","LILLIAN ZEPAHUA GARCIA",323212.27,183300.13,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,506512.4,"PRI.PVEM",NA
"VERACRUZ","19","JORGE ALEJANDRO CARVALLO DELFIN",323212.27,194053.85,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,517266.12,"PRI.PVEM",NA
"VERACRUZ","20","ERICK ALEJANDRO LAGOS HERNANDEZ",323212.27,173154.56,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,496366.83,"PRI.PVEM",NA
"VERACRUZ","21","CIRILO VAZQUEZ PARISSI",121606.13,257334.48,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,378940.61,"PRI.PVEM",NA
"YUCATAN","1","LIBORIO VIDAL AGUILAR",449212.27,310785.4,NA,NA,0,0,0,12751,NA,0,NA,NA,NA,NA,772748.67,"PRI.PVEM",NA
"YUCATAN","2","LUCELY DEL PERPETUO SOCORRO ALPIZAR CAR",449212.27,415666.09,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,864878.36,"PRI.PVEM",NA
"YUCATAN","3","PABLO GAMBOA MINER",449212.27,484047.93,NA,NA,0,7372.77,0,0,NA,0,NA,NA,NA,NA,940632.97,"PRI.PVEM",NA
"YUCATAN","4","FRANCISCO ALBERTO TORRES RIVAS",322906.13,446514.77,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,769420.9,"PRI.PVEM",NA
"YUCATAN","5","FELIPE CERVERA HERNANDEZ",449212.27,347845.99,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,797058.26,"PRI.PVEM",NA
"ZACATECAS","1","BENJAMIN MEDRANO QUEZADA",323212.27,373269.3,NA,NA,0,0,0,78936.8,NA,0,NA,NA,NA,NA,775418.37,"PRI.PVEM",NA
"ZACATECAS","2","FRANCISCO ESCOBEDO VILLEGAS",323212.27,362984.47,NA,NA,0,0,0,76050,NA,0,NA,NA,NA,NA,762246.74,"PRI.PVEM",NA
"ZACATECAS","3","CLAUDIA EDITH ANAYA MOTA",323212.27,432299.84,NA,NA,0,0,0,39134,NA,0,NA,NA,NA,NA,794646.11,"PRI.PVEM",NA
"ZACATECAS","4","ARACELI GUERRERO ESQUIVEL",323212.27,326141.49,NA,NA,0,0,0,20000,NA,0,NA,NA,NA,NA,669353.76,"PRI.PVEM",NA
"TOTAL","","",78732511.03,92876523.65,NA,NA,10500,1989457.51,388.65,4407788.31,NA,0,NA,NA,NA,NA,178017169.15,"PRI.PVEM",NA
"BAJA CALIFORNIA SUR","1 ","VILLARREAL GARZA ROSA MARIA",150000,487338.93,NA,NA,0,0,0,19569.97,0,0,3.94,NA,8.62,NA,656921.46,"PRD.PT",NA
"BAJA CALIFORNIA SUR","2 ","PORRAS DOMINGUEZ ALFREDO",150000,487338.93,NA,NA,0,0,0,0,0,0,0,NA,17.98,NA,637356.91,"PRD.PT",NA
"DISTRITO FEDERAL","1 ","MARTINEZ URINCHO ALBERTO",150000,467774.83,NA,NA,0,0,0,31485,0,0,33.39,NA,0,NA,649293.22,"PRD.PT",NA
"DISTRITO FEDERAL","2 ","SARABIA REYES VERONICA",150000,467774.83,NA,NA,0,0,38500,0,0,0,8.32,NA,0,NA,656283.15,"PRD.PT",NA
"DISTRITO FEDERAL","3 ","VELAZQUEZ ALZUA LAURA",150000,467774.83,NA,NA,0,0,0,306207.82,0,0,26.92,NA,0,NA,924009.57,"PRD.PT",NA
"DISTRITO FEDERAL","4 ","MORALES LOPEZ EFRAIN",150000,467774.83,NA,NA,0,0,0,7.5,0,0,14.98,NA,0,NA,617797.31,"PRD.PT",NA
"DISTRITO FEDERAL","5 ","CALCANEO MONTS MAURICIO
AUGUSTO",0,467774.83,NA,NA,0,0,0,0,0,0,0,NA,0,NA,467774.83,"PRD.PT",NA
"DISTRITO FEDERAL","6 ","RIOS GARZA RICARDO",160000,467774.83,NA,NA,0,0,0,27799.93,6000,52000,9.25,NA,0,NA,713584.01,"PRD.PT",NA
"DISTRITO FEDERAL","7 ","VILLA GONZALEZ ISAIAS",150000,467774.83,NA,NA,0,0,206318.58,32884,0,0,39.73,NA,0,NA,857017.14,"PRD.PT",NA
"DISTRITO FEDERAL","8 ","FERNANDEZ ROMERO CLAUDIA",150000,467774.83,NA,NA,0,0,0,50140.46,0,0,2.56,NA,0,NA,667917.85,"PRD.PT",NA
"DISTRITO FEDERAL","9 ","PARRA ALVAREZ EVELYN",150000,467774.83,NA,NA,0,0,29954.79,11170,5000,85000,13.09,NA,0,NA,748912.71,"PRD.PT",NA
"DISTRITO FEDERAL","10 ","CANDIA ORTEGA EVARISTO ROBERTO",164000,467774.83,NA,NA,0,0,102692.8,45160,0,0,42.81,NA,0,NA,779670.44,"PRD.PT",NA
"DISTRITO FEDERAL","11 ","HERNANDEZ SORIANO RAFAEL",150000,467774.83,NA,NA,30000,0,0,0,0,36000,32,NA,0,NA,683806.83,"PRD.PT",NA
"DISTRITO FEDERAL","12 ","TORRES PEREZ AGUSTIN",150000,467774.83,NA,NA,0,42000,92793.92,100542.24,0,0,11.63,NA,0,NA,853122.62,"PRD.PT",NA
"DISTRITO FEDERAL","13 ","ORDOÑEZ HERNANDEZ DANIEL",150000,467774.83,NA,NA,0,17333.33,0,3272.4,137000,35000,14.64,NA,0,NA,810395.2,"PRD.PT",NA
"DISTRITO FEDERAL","14 ","HERNANDEZ MIRON CARLOS",150000,467774.83,NA,NA,0,0,64328.73,132902.87,0,0,36.37,NA,0,NA,815042.8,"PRD.PT",NA
"DISTRITO FEDERAL","15 ","OLIVOS SANTOYO CECILIA DEL
CARMEN",150000,467774.83,NA,NA,0,0,115881.5,0,0,0,26.97,NA,0,NA,733683.3,"PRD.PT",NA
"DISTRITO FEDERAL","16 ","GARCIA BRAVO MARIA CRISTINA
TERESA",150000,467774.83,NA,NA,0,0,0,109394.76,0,133500,28.66,NA,0,NA,860698.25,"PRD.PT",NA
"DISTRITO FEDERAL","17 ","ROBLES COLIN TERESA",150000,467774.83,NA,NA,0,0,0,146726.4,0,139000,40.05,NA,0,NA,903541.28,"PRD.PT",NA
"DISTRITO FEDERAL","18 ","SANTANA ALFARO ARTURO",150000,467774.83,NA,NA,28000,0,0,0,306000,55000,66.83,NA,0,NA,1006841.66,"PRD.PT",NA
"DISTRITO FEDERAL","19 ","OJEDA ANGUIANO JERONIMO
ALEJANDRO",150000,467774.83,NA,NA,0,0,0,0,0,102000,32.27,NA,0,NA,719807.1,"PRD.PT",NA
"DISTRITO FEDERAL","20 ","DORANTES YEDRA GUILLERMO",0,467774.83,NA,NA,0,0,0,0,0,0,0,NA,0,NA,467774.83,"PRD.PT",NA
